search_term,endpoint_type,rank,doc_id,part_number,sku_name,score
cat litter no tracking,knn,33,178433,151649,"Dr. Elsey's Clean Tracks Clumping Clay Cat Litter, 40-lb bag",1.4103045
cat litter no tracking,knn,34,1433894,1433894,"Tractive Smart Cat GPS Tracker with Wellness Monitoring & Breakaway Collar, Mint",1.4092747
cat litter no tracking,knn,35,183387,156638,"Tidy Cats Lightweight with Glade Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.4060515
cat litter no tracking,knn,36,1446910,1446910,"COCOYO Silica Gel Crystal Unscented Cat Litter, 4.3-lb bag, 4 count",1.4021978
cat litter non clumping,knn,1,34287,49106,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 40-lb bag",1.6953466
cat litter non clumping,knn,2,34285,49104,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 10-lb bag",1.6720911
cat litter non clumping,knn,3,34286,49105,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 20-lb bag",1.6452489
cat litter non clumping,knn,4,32587,47407,"Feline Pine Original Non-Clumping Wood Cat Litter, 40-lb bag",1.6397473
cat litter non clumping,knn,5,32586,47406,"Feline Pine Original Non-Clumping Wood Cat Litter, 20-lb bag",1.6316239
cat litter non clumping,knn,6,47621,62651,"Feline Pine Original Non-Clumping Wood Cat Litter, 7-lb bag",1.6199658
cat litter non clumping,knn,7,34290,49109,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 40-lb bag",1.5938749
cat litter non clumping,knn,8,32600,47420,"Fresh Step Premium Scented Non-Clumping Cat Litter, 14-lb",1.5911446
cat litter non clumping,knn,9,32601,47421,"Fresh Step Premium Scented Non-Clumping Cat Litter, 21-lb",1.5817652
cat litter non clumping,knn,10,1271246,1271246,"Feline Pine Original Non-Clumping Wood Cat Litter, 40-lb bag, bundle of 3",1.5779405
cat litter non clumping,knn,11,34288,49107,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 10-lb bag",1.5727978
cat litter non clumping,knn,12,32599,47419,"Fresh Step Premium Scented Non-Clumping Cat Litter, 7-lb bag",1.5476902
cat litter non clumping,knn,13,320823,294473,"Feline Pine Original Non-Clumping Wood Cat Litter, 7-lb bag, bundle of 3",1.5445766
cat litter non clumping,knn,14,32602,47422,"Fresh Step Premium Scented Non-Clumping Cat Litter, 35-lb bag",1.5334518
cat litter non clumping,knn,15,188099,161380,"Frisco Unscented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",1.5307729
cat litter non clumping,knn,16,360180,333933,"Skoon All Natural Lavender Scented Non-Clumping Cat Litter, 8-lb bag",1.5298703
cat litter non clumping,knn,17,1379718,1379718,"Tidy Cats 24/7 Performance Scented Non-Clumping Clay Cat Litter, 40-lb bag, bundle of 3",1.5267336
cat litter non clumping,knn,18,266371,239881,"Skoon Unscented Non-Clumping Cat Litter, 8-lb bag",1.5191036
cat litter non clumping,knn,19,34289,49108,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 20-lb bag",1.5190923
cat litter non clumping,knn,20,1379670,1379670,"Tidy Cats 24/7 Performance Scented Non-Clumping Clay Cat Litter, 40-lb bag, bundle of 4",1.5180956
cat litter non clumping,knn,21,258629,232121,"Frisco Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 7-lb bag",1.5157856
cat litter non clumping,knn,22,1932198,1932198,"Feline Fresh Pine Pellet Unscented Non-Clumping Cat Litter, 40-lb bag",1.5076568
cat litter non clumping,knn,23,1932182,1932182,"Feline Fresh Pine Pellet Unscented Non-Clumping Cat Litter, 10-lb bag",1.507499
cat litter non clumping,knn,24,322789,296441,"Frisco Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 7-lb bag, bundle of 4",1.4985783
cat litter non clumping,knn,25,360178,333931,"Skoon All Natural Fine-Grain Unscented Non-Clumping Cat Litter, 8-lb bag",1.4955034
cat litter non clumping,knn,26,539206,539206,"Fresh News Non-Clumping Scented Paper Cat Litter, 25-lb bag",1.4954991
cat litter non clumping,knn,27,3680726,3680726,"Naturally Non Allergic Quick Clumping Cat Litter, 11-lb bag",1.489913
cat litter non clumping,knn,28,1055486,1055486,"PetSafe ScoopFree Natural Non-Clumping Cat Litter, 4.2-lb bag, 2 count",1.4857711
cat litter non clumping,knn,29,188177,161458,"Frisco Pine Pellet Unscented Non-Clumping Wood Cat Litter, 40-lb bag",1.4806917
cat litter non clumping,knn,30,1031430,1031430,"Frisco Fresh Scented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",1.4804984
cat litter non clumping,knn,31,140850,113550,"Arm & Hammer Litter SLIDE Easy Clean-Up Clumping Cat Litter Non-Stop Odor Control, 14-lb box",1.4766165
cat litter non clumping,knn,32,211067,184408,"Arm & Hammer Litter SLIDE Easy Clean-Up Clumping Cat Litter Non-Stop Odor Control, 28-lb box",1.4755697
cat litter non clumping,knn,33,1300902,1300902,"Boxiecat Pro Self-Cleaning Probiotic Non-Clumping Crystal Cat Litter, 6-lb bag, 3 count",1.468554
cat litter non clumping,knn,34,1055494,1055494,"PetSafe ScoopFree Premium Natural Non-Clumping Cat Litter, 8-lb bag",1.4682615
cat litter non clumping,knn,35,3333198,3333198,"Ultra Fresh Scented Micro Crystals Premium Non-Clumping Cat Litter, 5-lb bag",1.4677622
cat litter non clumping,knn,36,1052158,1052158,"Boxiecat Pro Self-Cleaning Probiotic Non-Clumping Crystal Cat Litter, 6-lb bag",1.4671433
cat litter non-clumping,knn,1,34287,49106,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 40-lb bag",1.6930833
cat litter non-clumping,knn,2,34285,49104,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 10-lb bag",1.6766505
cat litter non-clumping,knn,3,34286,49105,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 20-lb bag",1.6547973
cat litter non-clumping,knn,4,32587,47407,"Feline Pine Original Non-Clumping Wood Cat Litter, 40-lb bag",1.6292725
cat litter non-clumping,knn,5,32586,47406,"Feline Pine Original Non-Clumping Wood Cat Litter, 20-lb bag",1.6286633
cat litter non-clumping,knn,6,47621,62651,"Feline Pine Original Non-Clumping Wood Cat Litter, 7-lb bag",1.6105714
cat litter non-clumping,knn,7,34290,49109,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 40-lb bag",1.5955446
cat litter non-clumping,knn,8,32600,47420,"Fresh Step Premium Scented Non-Clumping Cat Litter, 14-lb",1.5933964
cat litter non-clumping,knn,9,32601,47421,"Fresh Step Premium Scented Non-Clumping Cat Litter, 21-lb",1.5841525
cat litter non-clumping,knn,10,34288,49107,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 10-lb bag",1.5833564
cat litter non-clumping,knn,11,1271246,1271246,"Feline Pine Original Non-Clumping Wood Cat Litter, 40-lb bag, bundle of 3",1.5720158
cat litter non-clumping,knn,12,188099,161380,"Frisco Unscented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",1.5504353
cat litter non-clumping,knn,13,32599,47419,"Fresh Step Premium Scented Non-Clumping Cat Litter, 7-lb bag",1.5450295
cat litter non-clumping,knn,14,320823,294473,"Feline Pine Original Non-Clumping Wood Cat Litter, 7-lb bag, bundle of 3",1.5397996
cat litter non-clumping,knn,15,34289,49108,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 20-lb bag",1.5354216
cat litter non-clumping,knn,16,32602,47422,"Fresh Step Premium Scented Non-Clumping Cat Litter, 35-lb bag",1.5338069
cat litter non-clumping,knn,17,1379718,1379718,"Tidy Cats 24/7 Performance Scented Non-Clumping Clay Cat Litter, 40-lb bag, bundle of 3",1.52941
cat litter non-clumping,knn,18,360180,333933,"Skoon All Natural Lavender Scented Non-Clumping Cat Litter, 8-lb bag",1.5279164
cat litter non-clumping,knn,19,266371,239881,"Skoon Unscented Non-Clumping Cat Litter, 8-lb bag",1.5267389
cat litter non-clumping,knn,20,258629,232121,"Frisco Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 7-lb bag",1.5194856
cat litter non-clumping,knn,21,1379670,1379670,"Tidy Cats 24/7 Performance Scented Non-Clumping Clay Cat Litter, 40-lb bag, bundle of 4",1.5161217
cat litter non-clumping,knn,22,539206,539206,"Fresh News Non-Clumping Scented Paper Cat Litter, 25-lb bag",1.5135069
cat litter non-clumping,knn,23,1932182,1932182,"Feline Fresh Pine Pellet Unscented Non-Clumping Cat Litter, 10-lb bag",1.5043993
cat litter non-clumping,knn,24,322789,296441,"Frisco Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 7-lb bag, bundle of 4",1.4990761
cat litter non-clumping,knn,25,1031430,1031430,"Frisco Fresh Scented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",1.4981705
cat litter non-clumping,knn,26,1932198,1932198,"Feline Fresh Pine Pellet Unscented Non-Clumping Cat Litter, 40-lb bag",1.4966087
cat litter non-clumping,knn,27,360178,333931,"Skoon All Natural Fine-Grain Unscented Non-Clumping Cat Litter, 8-lb bag",1.4946785
cat litter non-clumping,knn,28,140850,113550,"Arm & Hammer Litter SLIDE Easy Clean-Up Clumping Cat Litter Non-Stop Odor Control, 14-lb box",1.4883001
cat litter non-clumping,knn,29,1055486,1055486,"PetSafe ScoopFree Natural Non-Clumping Cat Litter, 4.2-lb bag, 2 count",1.4874957
cat litter non-clumping,knn,30,3333198,3333198,"Ultra Fresh Scented Micro Crystals Premium Non-Clumping Cat Litter, 5-lb bag",1.4836557
cat litter non-clumping,knn,31,211067,184408,"Arm & Hammer Litter SLIDE Easy Clean-Up Clumping Cat Litter Non-Stop Odor Control, 28-lb box",1.4828727
cat litter non-clumping,knn,32,3680726,3680726,"Naturally Non Allergic Quick Clumping Cat Litter, 11-lb bag",1.4824631
cat litter non-clumping,knn,33,1300902,1300902,"Boxiecat Pro Self-Cleaning Probiotic Non-Clumping Crystal Cat Litter, 6-lb bag, 3 count",1.4753613
cat litter non-clumping,knn,34,1052158,1052158,"Boxiecat Pro Self-Cleaning Probiotic Non-Clumping Crystal Cat Litter, 6-lb bag",1.4746742
cat litter non-clumping,knn,35,140851,113551,"Arm & Hammer Litter SLIDE Easy Clean-Up Clumping Cat Litter Non-Stop Odor Control, 19-lb box",1.4713845
cat litter non-clumping,knn,36,188177,161458,"Frisco Pine Pellet Unscented Non-Clumping Wood Cat Litter, 40-lb bag",1.4693038
cat no pee,knn,1,105768,77924,"NaturVet Pet Organics No Mark! Stops Cats' Desire to Urine Mark, 16-fl oz bottle",1.508138
cat no pee,knn,2,210417,183757,"Stink Free Cat Urine & Odor Remover, 32-fl oz bottle",1.473563
cat no pee,knn,3,210418,183758,"Stink Free Cat Urine & Odor Remover, 128-fl oz bottle",1.4544494
cat no pee,knn,4,182295,155534,"Sentry Stop That! Noise & Pheromone Cat Spray, 1-fl oz",1.4440069
cat no pee,knn,5,105766,77922,"NaturVet Pet Organics No Go! House Breaking Aid for Dogs & Cats, 16-oz bottle",1.4415581
cat no pee,knn,6,340147,313853,"Nature's Miracle Cat Urine Destroyer Plus Enzymatic Formula Stain Remover, 32-fl oz bottle",1.4401252
cat no pee,knn,7,340149,313855,"Nature's Miracle Cat Urine Destroyer Plus Enzymatic Formula Stain Remover, 1-gal bottle",1.4375956
cat no pee,knn,8,128846,101325,"TropiClean Dry No Rinse Waterless Dander Reducing Cat Shampoo, 7.4-fl oz bottle",1.4159838
cat no pee,knn,9,3650710,3650710,"NonoPets Indoor Cat & Small Animal Bed Play Tunnel, Yellow, 20 x 20-in",1.4149809
cat no pee,knn,10,646302,646302,"Nature's Miracle Advanced Platinum Indoor Training Aid Cat Repellent Spray, 8-fl oz bottle",1.4112618
cat no pee,knn,11,646230,646230,"Nature's Miracle Advanced Platinum No More Spraying Cat Deterrent Spray, 24-fl oz bottle",1.4087635
cat no pee,knn,12,3650734,3650734,"NonoPets Indoor Cat & Small Animal Bed Play Tunnel, Green, 28 x 28-in",1.4083178
cat no pee,knn,13,1840838,1840838,"Wahl Waterless No-Rinse Cat Shampoo, 7.10-fl oz bottle",1.4069135
cat no pee,knn,14,142677,115421,"Nature's Miracle Advanced Cat Enzymatic Stain Remover & Odor Eliminator, 32-fl oz bottle",1.4036973
cat no pee,knn,15,3296374,3296374,"PETKIT Urine Monitor Plant Based Cat Litter, 5.2-lbs, 4 count",1.4025393
cat no pee,knn,16,42155,57125,"Zero Odor Litter Spray, 16-fl oz bottle",1.401849
cat no pee,knn,17,204758,178078,"Nature's Miracle Advanced Cat Enzymatic Stain Remover & Odor Eliminator, 1-gal bottle",1.401459
cat no pee,knn,18,578878,578878,"Noba Bliss Cat Catnip Pet Grass, 1-oz bag",1.3964825
cat no pee,knn,19,203247,176561,"Almo Nature Unscented Clumping Plant-Based Natural Cat Litter, 10-lb bag",1.3957901
cat no pee,knn,20,342510,316224,"Nature's Miracle Enzymatic Formula Cat Litter Box Cleaner, 17.5-fl oz bottle",1.3892782
cat no pee,knn,21,203246,176560,"Almo Nature Unscented Clumping Plant-Based Natural Cat Litter, 5-lb bag",1.3885293
cat no pee,knn,22,210440,183780,"Stink Free Every Cat Litter Spray, 24-fl oz bottle",1.3859708
cat no pee,knn,23,3296366,3296366,"PETKIT Urine Monitor Plant Based Cat Litter, 5.2-lbs, 2 count",1.3830717
cat no pee,knn,24,222113,195484,"Bio-Groom Waterless Klean Kitty Cat Shampoo, 8-fl oz bottle",1.3829572
cat no pee,knn,25,2729310,2729310,"NonoPets Indoor Cat Climbing Frame with Hammock Straching Post Climbing Web & Danging Sisal Ball, Beige, 25.59 x 15.75 x 33.46-in",1.3817382
cat no pee,knn,26,145338,118129,"Burt's Bees Dander Reducing Cat Spray, 10-fl oz bottle",1.380744
cat no pee,knn,27,234951,208357,"Urine Off Cat & Kitten Formula Stain & Odor Remover, 1-gal bottle",1.3803682
cat no pee,knn,28,210424,183764,"Stink Free Hardfloor Pet Urine & Odor Remover, 32-fl oz bottle",1.378937
cat no pee,knn,29,2729302,2729302,"NonoPets Indoor Cat Climbing Frame with Hammock Straching Post Climbing Web & Danging Sisal Ball, Beige, 27.56 x 20.28 x33.46-in",1.3740009
cat no pee,knn,30,119171,91522,"Purina ONE +Plus Urinary Tract Health Formula High Protein Adult Dry Cat Food, 7-lb bag",1.373997
cat no pee,knn,31,1847286,1847286,"From The Field No Mess Catnip & Silver Vine Pellets, 2-oz bag",1.3729466
cat no pee,knn,32,166257,139307,"Purina ONE +Plus Urinary Tract Health Formula High Protein Adult Dry Cat Food, 3.5-lb bag",1.3721187
cat no pee,knn,33,234949,208355,"Urine Off Cat & Kitten Formula Stain & Odor Remover, 32-fl oz bottle",1.3715396
cat no pee,knn,34,1847278,1847278,"From The Field No Mess Catnip & Silver Vine Pellets, 1-lb bag",1.3706651
cat no pee,knn,35,2314726,2314726,"Aloeplus Itchy Skin Relief, Hypoallergenic Rinse-Off Spray Shampoo for Cats, 8.45-fl oz bottle",1.3690665
cat no pee,knn,36,229146,202525,"From The Field No Mess Catnip Pellets, 2-oz bag",1.3690219
cat no scratch,knn,1,105770,77926,"NaturVet Pet Organics No Scratch for Cats, 16-fl oz bottle",1.5838993
cat no scratch,knn,2,293072,266643,"Emmy's Best Pet Products Stop the Scratch Max Strength Cat Scratch Deterrent Spray, 8-fl oz bottle",1.543461
cat no scratch,knn,3,1041670,1041670,"Emmy's Best Pet Products Stop the Scratch Max Strength Cat Scratch Deterrent Spray, 32-fl oz bottle",1.5416746
cat no scratch,knn,4,38645,53515,"KONG Naturals Cat Scratcher, Single",1.4924388
cat no scratch,knn,5,3700678,3700678,"Necoichi Cat Anti-Scratching Sheet, Clear, Small, 6 count",1.4839833
cat no scratch,knn,6,3700670,3700670,"Necoichi Cat Anti-Scratching Sheet, Clear, Large, 18 count",1.4741724
cat no scratch,knn,7,3328550,3328550,NonoPets Tunnel House Cat Scratcher,1.4707992
cat no scratch,knn,8,716582,716582,"Nature's Miracle Advanced Platinum Cat Scratch Deterrent Spray, 8-fl oz bottle",1.4700971
cat no scratch,knn,9,767374,767374,"Emmy's Best Pet Products Stop The Scratch Furniture Protector Tape Sheets Cat Scratching Deterrent, 12 count",1.4667906
cat no scratch,knn,10,1867118,1867118,"Meow Town Stretch N' Scratch Cat Toy, 2 count",1.4603736
cat no scratch,knn,11,248161,221624,"TRIXIE Parla 24.4-in Fleece Cat Scratching Post, Platinum Gray",1.4568172
cat no scratch,knn,12,3754598,3754598,"Happy & Polly Retro Art 15.4-in Bloomy Flower & 19.4-in Starry Night Cat Scratcher Set, 2 count",1.4505489
cat no scratch,knn,13,3297094,3297094,"Kitty City Sustainability FSC Cat Scratcher, 4 pack",1.4494059
cat no scratch,knn,14,148490,121321,K&H Pet Products Stretch n' Scratch Cat Scratcher Toy,1.4488175
cat no scratch,knn,15,38646,53516,"KONG Naturals Cat Scratcher, Double",1.4483304
cat no scratch,knn,16,2947422,2947422,"NonoPets Indoor Multi-Functional 18.5-in Polyester Cat Scratcher & Condo, Wood",1.4469686
cat no scratch,knn,17,1114342,1114342,"Catry Sofa Corner Protector 17-in Polyester with Cher Cat Scratching Pad, White, 2 count",1.4426749
cat no scratch,knn,18,1720334,1720334,"Protecto Clear Self-Adhesive Cat Scratch Furniture Protector, Clear, 16 x 12-in, 6 count",1.4399538
cat no scratch,knn,19,576054,576054,"Stella & Chewy's Chicken Flavored Raw Coated Cage Free Dry Cat Food, 5-lb bag",1.438144
cat no scratch,knn,20,3328502,3328502,NonoPets Flower Sisal Cat Scratcher Toy,1.4337995
cat no scratch,knn,21,1720350,1720350,"Protecto Clear Self-Adhesive Cat Scratch Furniture Protector, Clear, 16 x 12-in, 10 count",1.433294
cat no scratch,knn,22,1720342,1720342,"Protecto Clear Self-Adhesive Cat Scratch Furniture Protector, Clear, 16 x 12-in, 8 count",1.4292734
cat no scratch,knn,23,1720358,1720358,"Protecto Clear Self-Adhesive Cat Scratch Furniture Protector, Clear, 16 x 12-in, 12 count",1.4164209
cat no scratch,knn,24,576062,576062,"Stella & Chewy's Chicken Flavored Raw Coated Cage Free Dry Cat Food, 10-lb bag",1.4162143
cat no scratch,knn,25,248164,221627,"TRIXIE Espejo 27.2-in Fleece Cat Scratching Post, Platinum Gray",1.4116836
cat no scratch,knn,26,668622,668622,"CLAWGUARD Anti-Scratch Training Cat Deter Tape Sheets, 10 count, 17 X 12-in",1.4105539
cat no scratch,knn,27,248160,221623,"TRIXIE Parla 24.4-in Fleece Cat Scratching Post, Beige",1.4098108
cat no scratch,knn,28,40040,54941,Fat Cat Big Mama's Cat Scratcher Toy with Catnip,1.408082
cat no scratch,knn,29,3690190,3690190,"NonoPets Adorable Turtle Durable Sisal Rope Scratcher Cat Toy, Green, 14 x 8-in",1.4070184
cat no scratch,knn,30,807446,807446,"Beloved Pets Calming Pheromone Spray & Scratch Repellent for Cats, 1.5-oz bottle",1.405585
cat no scratch,knn,31,1215030,1215030,"Necoichi Premium High-Density Cat Scratcher, Dark Cherry, Wide",1.4054685
cat no scratch,knn,32,576118,576118,"Stella & Chewy's Poultry Flavored Raw Blend Cage Free Recipe Dry Cat Food, 5-lb bag",1.40539
cat no scratch,knn,33,178963,152180,"Ethical Pet Rockin' Cat Scratcher Toy, Color Varies",1.4026327
cat no scratch,knn,34,1891278,1891278,"Nature's Protection Superior Care Herring Grain-Free Adult Dry Cat Food, 14.08-oz bag",1.3997877
cat no scratch,knn,35,218189,191546,Catit Play Scratch Pad Circuit Ball Cat Toy,1.3991358
cat no scratch,knn,36,1215022,1215022,"Necoichi Premium High-Density Cat Scratcher, Oak, Wide",1.3969371
cat toys no catnip,knn,1,49178,64216,"Pioneer Pet Catnip Toy Nip Nibblers, 3 count",1.5741365
cat toys no catnip,knn,2,2064422,2064422,"Potaroma Catnip Crinkle Kicker Plush Cat Toy, 3 count",1.5471292
cat toys no catnip,knn,3,1286278,1286278,"ZippyClaws Kickerz Carrot Cat Plush Toy with Catnip, Orange",1.5316787
